CH1,CH2,CH3,CH4,CH5,CH6,label,type
41206,41184,41238,40666,41113,41454,3,test
41371,41284,41236,40897,41093,41441,3,test
40880,40957,41217,41293,41094,41443,3,test
40941,40843,41237,41249,41098,41460,3,test
41559,40964,41232,41120,41110,41460,3,test
41888,41067,41228,41028,41093,41454,3,test
41290,41113,41224,41081,41082,41443,3,test
40908,41179,41234,41368,41092,41461,3,test
40819,41062,41238,41517,41117,41456,3,test
40995,40948,41238,41331,41086,41443,3,test
41991,40926,41214,41239,41102,41468,3,test
42105,40928,41252,41353,41103,41446,3,test
41530,40866,41233,41442,41114,41462,3,test
41332,40836,41219,41596,41086,41457,3,test
41184,40794,41230,41735,41106,41470,3,test
41243,40693,41252,41719,41098,41456,3,test
41368,40701,41245,41670,41096,41450,3,test
41474,40671,41226,41721,41111,41452,3,test
41255,40706,41225,41747,41101,41446,3,test
41154,40716,41217,41386,41095,41472,3,test
41116,40726,41230,41177,41120,41458,3,test
41268,40801,41228,41304,41088,41446,3,test
41475,40693,41220,41561,41116,41446,3,test
41578,40663,41236,41344,41099,41475,3,test
41210,40739,41235,41201,41126,41444,3,test
40980,40860,41225,41588,41104,41438,3,test
40963,40739,41228,42003,41115,41456,3,test
41102,40559,41222,42328,41101,41463,3,test
41647,40608,41238,42681,41106,41457,3,test
41474,40844,41236,41856,41109,41454,3,test
40759,41024,41225,40744,41094,41459,3,test
40887,41130,41225,40461,41095,41454,3,test
42017,41184,41238,40833,41097,41452,3,test
42185,41240,41225,41132,41110,41459,3,test
41409,41224,41218,41176,41107,41446,3,test
41135,41019,41228,41328,41099,41478,3,test
41476,40855,41251,41525,41088,41446,3,test
41531,40888,41223,41577,41096,41448,3,test
40371,40985,41227,41605,41102,41453,3,test
39929,41073,41256,41436,41072,41446,3,test
40856,41060,41246,41273,41126,41448,3,test
41459,41082,41236,41260,41091,41452,3,test
41798,41097,41229,41264,41099,41467,3,test
42220,41092,41249,41352,41086,41461,3,test
42390,41036,41244,41324,41117,41454,3,test
41656,40976,41249,41290,41098,41451,3,test
41178,40945,41224,41296,41098,41448,3,test
40476,40779,41252,41275,41085,41449,3,test
40335,40805,41239,41239,41091,41450,3,test
41170,40759,41233,41254,41107,41448,3,test
41710,40791,41241,41285,41094,41447,3,test
42136,40862,41225,41187,41115,41454,3,test
41802,40853,41219,41204,41092,41461,3,test
41056,40818,41241,41237,41090,41453,3,test
41012,40745,41228,41274,41104,41445,3,test
41321,40770,41224,41204,41098,41444,3,test
41649,40869,41230,41095,41108,41471,3,test
41142,40949,41242,41230,41096,41452,3,test
41043,40836,41237,41335,41110,41454,3,test
41687,40785,41236,41193,41107,41454,3,test
41594,40991,41234,40890,41112,41456,3,test
41024,41012,41220,40852,41107,41457,3,test
41280,40941,41221,40972,41106,41452,3,test
41442,40889,41229,41219,41100,41454,3,test
41163,40874,41222,41569,41094,41479,3,test
41132,40883,41222,41667,41104,41440,3,test
40660,41011,41227,41445,41102,41451,3,test
40665,41153,41229,41337,41100,41447,3,test
41453,41170,41223,41013,41099,41473,3,test
41856,41081,41237,40546,41103,41445,3,test
41279,41003,41233,41010,41117,41460,3,test
40534,41040,41233,41846,41100,41453,3,test
40942,41117,41228,41892,41095,41452,3,test
41682,41123,41229,41461,41092,41463,3,test
41803,41062,41231,41138,41101,41449,3,test
41057,40879,41233,41097,41124,41459,3,test
40920,40813,41235,41192,41103,41445,3,test
41196,40926,41232,41289,41100,41461,3,test
41305,41023,41231,41342,41102,41453,3,test
41597,41088,41231,41217,41094,41448,3,test
42102,40994,41218,41227,41098,41452,3,test
42316,40679,41244,41392,41090,41450,3,test
41765,40555,41218,41381,41109,41444,3,test
41145,40532,41227,41357,41109,41442,3,test
41115,40596,41251,41285,41096,41458,3,test
41257,40650,41233,41226,41123,41455,3,test
41137,40732,41230,41471,41104,41436,3,test
41002,40647,41222,41347,41094,41462,3,test
41515,40796,41228,41148,41094,41449,3,test
42385,41065,41220,41505,41104,41456,3,test
41885,41424,41236,41840,41104,41456,3,test
41522,41453,41229,41739,41101,41445,3,test
41421,41363,41227,41568,41095,41468,3,test
41460,40955,41235,41522,41088,41461,3,test
41338,40408,41237,41255,41115,41461,3,test
40794,40375,41232,40918,41099,41444,3,test
40711,40419,41221,41203,41086,41441,3,test
41132,40777,41230,41169,41091,41464,3,test
41623,41276,41224,40723,41118,41453,3,test
41927,41561,41234,40892,41099,41454,3,test
41874,41409,41213,41003,41102,41442,3,test
41364,41088,41232,41347,41111,41459,3,test
40642,41020,41228,41624,41120,41449,3,test
40833,41093,41234,41585,41099,41453,3,test
40860,41114,41219,41702,41098,41449,3,test
41180,41116,41232,41634,41096,41473,3,test
41273,41081,41241,41401,41088,41452,3,test
41074,40941,41225,41361,41116,41462,3,test
41471,40846,41224,41384,41094,41444,3,test
41627,40821,41223,41199,41095,41444,3,test
41871,40859,41222,40886,41101,41462,3,test
41869,40771,41228,40864,41097,41447,3,test
41215,40737,41221,41126,41104,41469,3,test
41210,40706,41228,41383,41105,41449,3,test
41096,40705,41217,41328,41112,41454,3,test
40917,40792,41218,41007,41102,41469,3,test
41414,40742,41225,41252,41116,41444,3,test
41417,40700,41229,41550,41100,41450,3,test
41118,40655,41221,41639,41092,41446,3,test
41358,40768,41217,41610,41092,41467,3,test
41211,40898,41234,41737,41102,41455,3,test
41040,40973,41220,41552,41103,41447,3,test
41225,40762,41231,40887,41111,41455,3,test
41221,40668,41223,40779,41096,41470,3,test
41381,40866,41229,40771,41092,41464,3,test
41950,41001,41224,40969,41115,41450,3,test
41926,40941,41219,41314,41108,41458,3,test
40903,40853,41227,41557,41111,41441,3,test
40395,40938,41227,41892,41100,41457,3,test
41232,40985,41228,42259,41109,41452,3,test
41624,40938,41230,42647,41112,41465,3,test
41418,40936,41229,42124,41104,41452,3,test
41513,41245,41222,41240,41085,41490,3,test
41290,41431,41248,40888,41078,41458,3,test
41039,41207,41236,40948,41118,41450,3,test
41195,41013,41229,41199,41106,41449,3,test
41064,40924,41235,41420,41100,41459,3,test
40775,40956,41247,41563,41106,41451,3,test
41040,40979,41231,41579,41109,41464,3,test
41368,40959,41233,41547,41122,41451,3,test
41319,40982,41234,41491,41098,41454,3,test
41270,40962,41224,41393,41100,41451,3,test
41368,40958,41222,41208,41103,41467,3,test
41438,40848,41229,41244,41094,41468,3,test
41445,40777,41236,41380,41107,41460,3,test
41688,40741,41245,41381,41100,41448,3,test
42082,40812,41222,41351,41104,41452,3,test
42029,40837,41227,41427,41108,41454,3,test
41320,40752,41232,41402,41092,41466,3,test
40884,40648,41240,41302,41091,41451,3,test
41156,40677,41230,41190,41108,41450,3,test
41518,40755,41235,41193,41097,41445,3,test
41160,40736,41223,41182,41094,41438,3,test
40461,40810,41222,41068,41098,41466,3,test
40699,40907,41220,41084,41089,41462,3,test
41321,40892,41262,41088,41097,41462,3,test
41669,40957,41238,40972,41102,41457,3,test
41768,41056,41226,40822,41122,41461,3,test
42157,41196,41222,40849,41110,41454,3,test
42211,41117,41218,40935,41097,41448,3,test
41871,40797,41238,41239,41086,41459,3,test
41567,40730,41237,41376,41115,41458,3,test
40836,40809,41233,41318,41097,41443,3,test
40342,40953,41219,41152,41093,41468,3,test
40743,41150,41250,41221,41088,41453,3,test
41017,41262,41216,41304,41102,41452,3,test
41296,41174,41222,41252,41099,41450,3,test
41647,41141,41216,41211,41097,41456,3,test
41609,41102,41224,41245,41092,41437,3,test
41369,41031,41222,41268,41093,41440,3,test
41429,40977,41228,41277,41088,41480,3,test
41863,40967,41231,41328,41088,41458,3,test
41475,40993,41241,41314,41093,41461,3,test
40686,40951,41256,41248,41085,41459,3,test
41611,40884,41241,41242,41082,41456,3,test
42220,40764,41225,41268,41127,41444,3,test
41521,40760,41229,41351,41114,41458,3,test
41057,40734,41234,41409,41098,41443,3,test
41126,40790,41219,41430,41097,41442,3,test
40889,40872,41236,41374,41090,41461,3,test
41160,40859,41232,41404,41107,41445,3,test
41497,40761,41216,41393,41104,41449,3,test
41389,40723,41221,41463,41093,41460,3,test
41362,40706,41221,41513,41099,41474,3,test
41553,40664,41246,41461,41100,41446,3,test
41446,40786,41252,41370,41104,41460,3,test
41015,40856,41254,41270,41096,41462,3,test
41416,40840,41234,41074,41122,41461,3,test
41803,40872,41231,40848,41112,41452,3,test
41529,40834,41227,41317,41099,41460,3,test
41410,40843,41232,42095,41116,41441,3,test
42627,41031,41244,42162,41112,41444,3,test
42738,41107,41237,41796,41111,41457,3,test
40897,41031,41249,41542,41082,41456,3,test
39654,40909,41242,41468,41079,41452,3,test
40116,41078,41242,41308,41101,41456,3,test
40891,41257,41236,41464,41099,41446,3,test
41196,41132,41250,41759,41083,41448,3,test
41287,41011,41239,41816,41094,41447,3,test
41142,40851,41242,41495,41101,41443,3,test
41071,40751,41249,41365,41088,41448,3,test
41175,40959,41263,41162,41094,41460,3,test
41504,41111,41242,40741,41095,41451,3,test
41611,41155,41238,40605,41099,41451,3,test
41808,41100,41244,40667,41094,41446,3,test
41668,41052,41244,40680,41091,41452,3,test
41360,41035,41245,41048,41094,41447,3,test
41416,41106,41231,41802,41103,41450,3,test
41038,40922,41227,42092,41117,41456,3,test
40592,40516,41243,41977,41117,41454,3,test
40694,40592,41233,41541,41104,41461,3,test
40990,40832,41228,41186,41103,41456,3,test
41005,40880,41218,41307,41102,41441,3,test
41347,40800,41228,41392,41098,41446,3,test
41314,40759,41226,41106,41091,41446,3,test
41235,40728,41217,40959,41091,41438,3,test
41220,40804,41224,40979,41107,41451,3,test
42100,40889,41231,40897,41096,41460,3,test
42701,40978,41219,40913,41099,41468,3,test
41712,41073,41246,41052,41089,41460,3,test
40550,41017,41243,41264,41102,41459,3,test
40984,40866,41227,41314,41115,41450,3,test
41671,40775,41228,41200,41104,41443,3,test
41219,40826,41224,41129,41098,41442,3,test
40386,40863,41235,41345,41093,41450,3,test
40181,40992,41240,41425,41093,41448,3,test
40700,41033,41218,41297,41094,41454,3,test
41424,41095,41232,41087,41089,41462,3,test
41580,41271,41255,40801,41089,41457,3,test
41232,41308,41235,40786,41104,41444,3,test
41542,41091,41231,40941,41118,41442,3,test
41900,40917,41229,41291,41101,41452,3,test
41828,40999,41236,41694,41111,41448,3,test
41783,40986,41218,41908,41107,41453,3,test
41694,40940,41239,41979,41103,41451,3,test
41424,40920,41220,41855,41098,41465,3,test
41331,40945,41251,41989,41104,41448,3,test
41496,40854,41250,41977,41087,41460,3,test
41200,40739,41252,41518,41094,41465,3,test
40866,40720,41238,40986,41089,41456,3,test
41036,40734,41233,40950,41111,41459,3,test
41320,40753,41215,41245,41090,41451,3,test
41362,40742,41232,41389,41092,41444,3,test
41597,40794,41238,41231,41105,41453,3,test
41866,40830,41227,41004,41100,41473,3,test
41386,40811,41234,41200,41095,41461,3,test
41573,40765,41242,41449,41097,41456,3,test
41694,40674,41223,41667,41112,41454,3,test
41123,40789,41233,41564,41091,41435,3,test
40851,40863,41230,41413,41093,41442,3,test
41164,40856,41231,41327,41111,41467,3,test
41410,40828,41228,41381,41094,41461,3,test
41089,40856,41253,41452,41093,41453,3,test
41344,40898,41231,41422,41118,41449,3,test
42131,40973,41226,41372,41124,41459,3,test
41636,41105,41224,41346,41112,41457,3,test
40833,41155,41236,41373,41098,41452,3,test
40608,41057,41223,41326,41096,41470,3,test
40856,40922,41244,41326,41089,41468,3,test
41498,40913,41240,41363,41099,41448,3,test
41804,41000,41229,41279,41113,41461,3,test
41078,41111,41224,41242,41095,41461,3,test
41520,41153,41228,41245,41102,41445,3,test
42469,41141,41222,41237,41108,41462,3,test
41859,41100,41223,41022,41096,41448,3,test
41325,41044,41214,41003,41094,41479,3,test
41050,41056,41252,41081,41078,41446,3,test
40820,41080,41224,41207,41093,41454,3,test
40595,40985,41242,41160,41113,41446,3,test
40754,40880,41230,41096,41115,41449,3,test
41487,40862,41224,41280,41124,41457,3,test
42020,40798,41240,41576,41116,41443,3,test
41648,40699,41229,42199,41093,41436,3,test
41418,40692,41217,42274,41093,41458,3,test
41632,40701,41223,41374,41099,41444,3,test
41773,40723,41221,40886,41109,41445,3,test
41717,40734,41223,40873,41104,41449,3,test
41745,40819,41229,41084,41094,41466,3,test
41415,40884,41224,41049,41097,41469,3,test
41190,40842,41239,40865,41097,41451,3,test
40968,40861,41247,41110,41086,41456,3,test
40753,40827,41228,41505,41118,41445,3,test
41324,40818,41233,41794,41120,41447,3,test
41997,40868,41228,41964,41104,41452,3,test
41772,40836,41237,41852,41098,41453,3,test
40977,40774,41227,41630,41090,41454,3,test
40909,40837,41233,41474,41086,41451,3,test
41389,40990,41231,41355,41097,41450,3,test
41522,40926,41218,41324,41082,41457,3,test
41058,40981,41222,41276,41097,41443,3,test
40790,41060,41240,41233,41106,41464,3,test
41130,41092,41217,41267,41089,41458,3,test
40972,41101,41228,41127,41091,41475,3,test
41137,41130,41248,40690,41087,41457,3,test
40937,41200,41232,40552,41097,41452,3,test
40835,41163,41226,41339,41116,41459,3,test
40773,41129,41240,41970,41118,41457,3,test
40859,41007,41237,41841,41113,41459,3,test
41318,40970,41229,41456,41101,41462,3,test
42064,41022,41237,41148,41098,41443,3,test
41953,40971,41234,41150,41102,41462,3,test
41473,40934,41249,41211,41093,41454,3,test
41405,40841,41224,41227,41114,41455,3,test
41034,40737,41227,41144,41100,41464,3,test
40944,40696,41239,41061,41102,41467,3,test
41218,40765,41226,41106,41096,41461,3,test
41576,40774,41268,41146,41100,41457,3,test
41730,40870,41234,41183,41116,41459,3,test
41364,41003,41233,41260,41110,41456,3,test
41048,40899,41237,41277,41098,41456,3,test
41261,40673,41219,41351,41095,41444,3,test
41762,40566,41229,41332,41092,41476,3,test
42203,40642,41248,41310,41084,41458,3,test
42025,40754,41236,41321,41101,41450,3,test
40887,40833,41234,41338,41100,41449,3,test
40097,40852,41216,41441,41093,41458,3,test
40183,40788,41223,41423,41099,41447,3,test
40725,40661,41234,41335,41092,41470,3,test
41307,40632,41236,41307,41090,41450,3,test
41811,40876,41232,41291,41109,41458,3,test
42920,41264,41237,41085,41104,41453,3,test
43235,41598,41224,40849,41108,41458,3,test
42264,41346,41219,40907,41097,41472,3,test
41143,41089,41240,41205,41100,41453,3,test
40648,41009,41230,41935,41105,41440,3,test
40488,40865,41229,42387,41110,41454,3,test
40585,40986,41232,41923,41104,41443,3,test
40597,41209,41233,41292,41104,41436,3,test
40659,41153,41233,40973,41101,41445,3,test
41059,40933,41228,41072,41093,41466,3,test
41460,40942,41223,41159,41099,41464,3,test
41541,41076,41243,41126,41101,41442,3,test
41516,41155,41236,41304,41098,41453,3,test
41745,41089,41232,41581,41121,41453,3,test
41784,40846,41234,41653,41100,41443,3,test
41420,40686,41229,41565,41095,41444,3,test
41424,40780,41233,41463,41112,41472,3,test
41754,40819,41208,41418,41100,41469,3,test
41662,40840,41254,41233,41093,41447,3,test
41433,40909,41220,41159,41102,41453,3,test
41390,40951,41224,41018,41104,41448,3,test
41554,40798,41223,41119,41086,41470,3,test
41606,40720,41238,41377,41091,41461,3,test
41582,40718,41233,40986,41121,41451,3,test
41355,40715,41229,40576,41101,41435,3,test
40955,40752,41229,41165,41108,41460,3,test
40754,40786,41250,41878,41084,41453,3,test
41066,40849,41231,41768,41117,41457,3,test
41667,40904,41217,41468,41106,41444,3,test
41665,40901,41221,41235,41102,41472,3,test
41344,40828,41254,41203,41090,41448,3,test
41250,40939,41226,41435,41109,41451,3,test
41511,41018,41236,41480,41096,41446,3,test
41600,41000,41212,41197,41099,41437,3,test
41241,41034,41243,40960,41095,41457,3,test
41161,41104,41219,41167,41108,41471,3,test
41346,41143,41215,41493,41111,41458,3,test
41418,41031,41241,41668,41084,41457,3,test
40498,40966,41232,41626,41100,41451,3,test
40713,40980,41223,41423,41098,41476,3,test
41077,40898,41243,41341,41091,41451,3,test
40813,40955,41233,41411,41100,41450,3,test
41216,40981,41213,41399,41108,41456,3,test
41415,40984,41247,41221,41095,41454,3,test
40674,41001,41230,41165,41093,41454,3,test
41261,40903,41235,41321,41104,41460,3,test
41850,40905,41252,41350,41091,41452,3,test
41605,40813,41229,41321,41102,41463,3,test
41138,40867,41224,41361,41092,41450,3,test
41168,40815,41233,41346,41099,41463,3,test
41380,40861,41236,41285,41095,41459,3,test
41146,40958,41226,41248,41127,41459,3,test
41124,40843,41240,41346,41104,41457,3,test
41582,40586,41221,41427,41101,41454,3,test
41724,40598,41215,41487,41091,41468,3,test
41407,40708,41240,41611,41097,41459,3,test
41432,40765,41236,41489,41119,41449,3,test
41408,40847,41226,41325,41106,41458,3,test
40887,40916,41240,41277,41097,41442,3,test
40882,40848,41223,41329,41090,41452,3,test
41743,40813,41221,41197,41110,41440,3,test
42013,40852,41223,41040,41086,41480,3,test
41220,40908,41257,40948,41086,41451,3,test
41191,40978,41225,40948,41104,41452,3,test
41796,41034,41224,41189,41121,41465,3,test
41439,41073,41227,41523,41092,41452,3,test
41426,41079,41226,41704,41107,41460,3,test
41998,41078,41227,41500,41097,41467,3,test
42072,41117,41230,41300,41107,41454,3,test
41661,41177,41226,41238,41098,41451,3,test
40635,41155,41231,41272,41107,41449,3,test
40486,41184,41243,41562,41092,41456,3,test
41413,41109,41238,41817,41112,41460,3,test
41240,40951,41229,41595,41105,41451,3,test
41065,40905,41250,41255,41102,41455,3,test
41325,41042,41224,41219,41118,41453,3,test
41364,41002,41223,41285,41099,41463,3,test
41149,40885,41229,41252,41098,41464,3,test
41203,40847,41248,41166,41081,41456,3,test
42113,40827,41234,41142,41125,41459,3,test
42429,40893,41229,41209,41109,41448,3,test
41814,40785,41225,41240,41105,41454,3,test
41257,40742,41237,41264,41101,41450,3,test
41170,40779,41227,41370,41121,41450,3,test
40923,40792,41226,41449,41103,41451,3,test
40702,40730,41221,41436,41094,41448,3,test
41088,40697,41244,41396,41097,41459,3,test
40876,40743,41230,41363,41113,41456,3,test
40961,40770,41226,41288,41104,41452,3,test
41673,40891,41246,41219,41088,41452,3,test
42162,40987,41228,41202,41108,41446,3,test
41931,40855,41224,41069,41102,41433,3,test
